tmdbId,review_count,pct_positive,avg_sentiment_score
4476,1,1.0,0.998904824256897
4477,1,0.0,0.9995133876800537
4478,1,0.0,0.9984651803970337
4480,3,1.0,0.9988481601079305
4488,5,0.8,0.9986650347709656
4512,2,1.0,0.9989025592803955
4518,2,1.0,0.9988403618335724
4523,2,1.0,0.9988701045513153
4538,2,1.0,0.9988701641559601
4543,4,0.5,0.9987260401248932
4547,3,1.0,0.9983680248260498
4566,1,1.0,0.9989022016525269
4584,1,1.0,0.9989093542098999
4614,4,0.5,0.9989942908287048
4638,4,0.75,0.9987190812826157
4771,3,1.0,0.9988952279090881
4806,1,1.0,0.9986507296562195
4808,4,1.0,0.9989027082920074
4816,2,1.0,0.998776763677597
4824,3,0.6666666666666666,0.9973453481992086
4836,2,1.0,0.9989270567893982
4912,1,0.0,0.999483585357666
4922,3,1.0,0.9988583922386169
4935,2,1.0,0.9988875091075897
4944,2,1.0,0.9988943040370941
4951,4,1.0,0.9988159984350204
4954,2,1.0,0.9802244603633881
4961,2,1.0,0.9975862801074982
4964,1,1.0,0.9986944794654846
4977,2,1.0,0.9988381564617157
4978,1,1.0,0.9988699555397034
4982,4,0.75,0.9990436434745789
4995,2,0.5,0.9984290897846222
5038,2,1.0,0.9989078044891357
5137,1,1.0,0.9986612796783447
5156,3,1.0,0.9988405505816141
5175,3,0.3333333333333333,0.9976205229759216
5176,5,1.0,0.9988513112068176
5236,6,0.8333333333333334,0.9989021420478821
5255,4,0.75,0.9964718520641327
5279,2,1.0,0.9960835576057434
5491,1,0.0,0.9993822574615479
5503,2,1.0,0.9988753497600555
5548,5,1.0,0.998467230796814
5549,3,0.6666666666666666,0.9973212281862894
5550,3,0.0,0.9995068311691284
5551,1,0.0,0.9994827508926392
5689,2,0.0,0.9994512796401978
5693,1,0.0,0.9994066953659058
5723,2,1.0,0.9989092648029327
5825,2,1.0,0.997967928647995
5876,3,1.0,0.9969425201416016
5924,6,1.0,0.998863955338796
5925,3,1.0,0.9911304712295532
6068,2,1.0,0.9988692104816437
6073,2,1.0,0.9989034533500671
6075,2,0.5,0.9992141127586365
6114,5,0.8,0.9988398671150207
6145,3,1.0,0.9988496899604797
6278,3,0.6666666666666666,0.999028225739797
6280,1,1.0,0.9989203214645386
6282,3,0.6666666666666666,0.9977506995201111
6415,2,1.0,0.9987655282020569
6471,1,1.0,0.9987624883651733
6479,4,0.5,0.9988915473222733
6488,2,1.0,0.9988507330417633
6520,4,0.5,0.9990231543779373
6557,1,1.0,0.9988710284233093
6615,1,1.0,0.9988885521888733
6620,2,1.0,0.9988495111465454
6623,1,0.0,0.9995094537734985
6637,4,0.75,0.9967266321182251
6878,1,1.0,0.9988861680030823
6947,2,1.0,0.9989365935325623
6950,2,1.0,0.9988746345043182
6964,2,0.5,0.9988618195056915
6977,9,0.7777777777777778,0.9989625016848246
6978,6,0.8333333333333334,0.9985384941101074
7095,1,1.0,0.9902061820030212
7131,4,0.5,0.9987373054027557
7191,2,0.5,0.9971766471862793
7270,1,1.0,0.99887615442276
7299,3,0.6666666666666666,0.9987473090489706
7303,2,1.0,0.9973843693733215
7326,2,1.0,0.9988918900489807
7340,4,1.0,0.9988524168729782
7345,5,0.8,0.9974518299102784
7350,1,1.0,0.9989373087882996
7443,4,1.0,0.998895063996315
7446,2,1.0,0.9968276619911194
7451,1,1.0,0.9988107681274414
7452,1,1.0,0.9988880753517151
7453,1,1.0,0.9839156270027161
7485,3,1.0,0.9980911811192831
7512,2,0.5,0.9991251826286316
7518,3,0.6666666666666666,0.9991132418314616
7551,3,1.0,0.9988884925842285
7555,3,1.0,0.9988404711087545
7737,6,0.6666666666666666,0.9981748859087626
7863,1,1.0,0.9988915324211121
7984,4,1.0,0.9987893849611282
8005,1,1.0,0.9986332058906555
8007,2,0.5,0.9985605478286743
8009,1,1.0,0.9988993406295776
8011,1,0.0,0.9993463158607483
8012,3,0.6666666666666666,0.9990912477175394
8051,1,0.0,0.9995102882385254
8065,1,1.0,0.9989305138587952
8068,2,0.5,0.9991077184677124
8069,4,0.25,0.9988885968923569
8077,8,0.625,0.947966955602169
8078,7,0.2857142857142857,0.9983700939587185
8130,2,1.0,0.9987316727638245
8193,2,0.5,0.9991620481014252
8195,3,0.6666666666666666,0.9990651607513428
8197,1,1.0,0.9989277720451355
8202,2,0.0,0.9951929450035095
8224,4,0.75,0.9989751875400543
8247,1,1.0,0.9986489415168762
8273,1,1.0,0.998815655708313
8321,3,0.6666666666666666,0.9990787108739217
8326,1,1.0,0.9989261031150818
8337,3,1.0,0.9989159107208252
8346,1,1.0,0.9988273978233337
8355,3,1.0,0.9985039035479227
8358,3,1.0,0.9978847106297811
8363,3,1.0,0.9988327821095785
8367,3,0.3333333333333333,0.9980304837226868
8373,2,0.0,0.9990258514881134
8388,3,0.6666666666666666,0.9990487893422445
8392,5,1.0,0.9988358974456787
8393,2,1.0,0.9988643825054169
8413,7,0.8571428571428571,0.9988236086709159
8438,1,1.0,0.9987456798553467
8452,2,1.0,0.9988462030887604
8467,3,0.3333333333333333,0.9991785486539205
8469,3,0.6666666666666666,0.9974759022394816
8487,4,0.75,0.9982033520936966
8488,2,1.0,0.9989248514175415
8491,1,1.0,0.9986461997032166
8512,1,1.0,0.9989213943481445
8536,5,1.0,0.9988538146018981
8584,1,1.0,0.998828113079071
8587,2,1.0,0.9987723529338837
8592,5,0.8,0.998853576183319
8619,6,0.8333333333333334,0.9989990989367167
8649,2,0.5,0.9992163777351379
8656,4,0.5,0.9985581487417221
8681,8,0.875,0.9988368526101112
8688,2,0.0,0.9994403421878815
8698,3,0.6666666666666666,0.9991004467010498
8699,2,0.5,0.9992078542709351
8741,5,0.4,0.99879549741745
8810,6,1.0,0.9987034797668457
8816,2,1.0,0.9988031685352325
8818,1,0.0,0.9995101690292358
8831,1,1.0,0.99887615442276
8834,3,0.6666666666666666,0.9817874034245809
8835,5,0.8,0.9984806537628174
8839,4,1.0,0.9987778663635254
8840,1,1.0,0.9988939166069031
8843,3,1.0,0.9988982478777567
8844,4,1.0,0.9987556040287018
8845,3,1.0,0.9980466763178507
8848,2,0.0,0.999255359172821
8850,3,1.0,0.9983558654785156
8856,3,0.6666666666666666,0.9984440207481384
8859,1,0.0,0.9991053938865662
8866,1,1.0,0.9988698363304138
8870,3,0.3333333333333333,0.999217172463735
8871,5,1.0,0.99873948097229
8872,1,1.0,0.996798574924469
8874,3,0.6666666666666666,0.9989651242891947
8909,2,1.0,0.9987949430942535
8913,5,0.8,0.9987815976142883
8914,6,0.8333333333333334,0.9988939662774404
8916,3,0.6666666666666666,0.9959837198257446
8960,4,0.5,0.9991783946752548
8963,3,0.6666666666666666,0.999106764793396
8966,2,0.5,0.9991027414798737
8974,4,0.75,0.99893519282341
8986,2,1.0,0.9988496005535126
9003,1,1.0,0.9988048076629639
9008,2,1.0,0.9987944066524506
9013,2,1.0,0.9989309310913086
9016,3,1.0,0.9989095528920492
9032,3,1.0,0.9988623658816019
9037,1,0.0,0.9994858503341675
9040,1,1.0,0.9989100694656372
9066,1,1.0,0.9988429546356201
9067,1,0.0,0.9995104074478149
9073,1,0.0,0.9993578791618347
9078,2,0.5,0.9990794658660889
9090,1,1.0,0.9988102912902832
9102,1,1.0,0.9988296627998352
9208,1,1.0,0.9989124536514282
9257,1,1.0,0.9962361454963684
9267,1,0.0,0.9975542426109314
9268,2,0.5,0.9939367473125458
9270,3,0.6666666666666666,0.9989740252494812
9271,2,0.5,0.9992031455039978
9273,2,0.0,0.9990427494049072
9276,3,0.6666666666666666,0.9975515405337015
9277,3,1.0,0.998908281326294
9279,2,1.0,0.9979389309883118
9281,4,1.0,0.9988649040460587
9294,1,0.0,0.9994497895240784
9303,3,1.0,0.9987725019454956
9304,2,1.0,0.9989233911037445
9306,2,0.5,0.9980193376541138
9312,4,0.5,0.9991967678070068
9313,1,0.0,0.9995112419128418
9314,3,1.0,0.9979912042617798
9322,2,1.0,0.9988901317119598
9323,2,1.0,0.9988400340080261
9325,2,1.0,0.9988624453544617
9326,3,0.6666666666666666,0.996777335802714
9327,2,0.5,0.9990879595279694
9331,2,1.0,0.9988937079906464
9333,1,1.0,0.9944890737533569
9334,3,0.3333333333333333,0.9992784460385641
9335,1,1.0,0.9968923926353455
9336,2,0.5,0.9991932213306427
9339,1,1.0,0.9988468885421753
9340,6,0.8333333333333334,0.9989925026893616
9342,2,1.0,0.9988705217838287
9344,1,1.0,0.997774064540863
9346,1,0.0,0.9988133907318115
9348,3,0.6666666666666666,0.9990462263425192
9349,2,0.5,0.9981704354286194
9350,3,0.6666666666666666,0.9991074403127035
9352,2,1.0,0.9987403750419617
9354,3,1.0,0.9972406228383383
9355,5,0.4,0.9963314056396484
9357,1,1.0,0.9989069700241089
9358,5,0.6,0.9982867002487182
9359,1,1.0,0.9988759160041809
9360,3,0.6666666666666666,0.9987750848134359
9361,2,1.0,0.9989126026630402
9362,7,1.0,0.9986586315291268
9367,2,1.0,0.9989122152328491
9372,1,1.0,0.9988137483596802
9374,2,1.0,0.9988602101802826
9383,6,0.8333333333333334,0.9981075723965963
9386,3,1.0,0.9988871614138285
9387,2,1.0,0.9954840540885925
9390,2,0.5,0.9963824450969696
9392,2,0.5,0.9978586733341217
9396,4,0.75,0.9989507347345352
9397,2,0.5,0.9978025555610657
9398,2,1.0,0.9927569031715393
9404,1,1.0,0.9988818764686584
9411,2,1.0,0.9988240301609039
9422,2,0.5,0.9986539483070374
9426,5,1.0,0.9979100823402405
9427,3,1.0,0.9989219109217325
9428,1,0.0,0.9995090961456299
9434,1,1.0,0.9989383816719055
9437,5,0.8,0.997800874710083
9440,1,1.0,0.9979815483093262
9443,1,0.0,0.9985480904579163
9444,1,1.0,0.9988546371459961
9447,1,1.0,0.9828650951385498
9451,4,1.0,0.9982002675533295
9452,1,0.0,0.9993939399719238
9461,3,0.6666666666666666,0.9990225831667582
9464,2,1.0,0.9988262951374054
9470,1,1.0,0.9989147186279297
9471,4,0.25,0.8916604667901993
9472,3,0.6666666666666666,0.9990539948145548
9473,1,0.0,0.9979300498962402
9475,2,0.5,0.9975076615810394
9476,2,1.0,0.9988977611064911
9479,2,0.5,0.9989181458950043
9480,4,0.5,0.9984335750341415
9481,5,0.6,0.9986610054969788
9482,1,1.0,0.9983307719230652
9486,2,0.5,0.9967141151428223
9487,4,0.5,0.9911903142929077
9493,6,1.0,0.9974480966726939
9494,1,1.0,0.9988906979560852
9495,5,1.0,0.9987834811210632
9502,5,1.0,0.9985038638114929
9504,4,1.0,0.9988646060228348
9506,1,1.0,0.9988038539886475
9509,4,0.75,0.9990279674530029
9516,1,1.0,0.9988853335380554
9522,1,0.0,0.999346911907196
9531,5,0.6,0.9990861773490906
9532,6,0.8333333333333334,0.9982484579086304
9533,3,1.0,0.9988906582196554
9543,4,0.75,0.9989755600690842
9549,1,1.0,0.9989029169082642
9550,1,1.0,0.9988850951194763
9552,3,0.6666666666666666,0.9990115761756897
9559,1,1.0,0.9951937794685364
9563,3,1.0,0.9988867243131002
9571,5,0.8,0.9977752685546875
9574,1,0.0,0.9995094537734985
9587,4,1.0,0.9985656291246414
9591,1,1.0,0.9989141225814819
9593,1,1.0,0.9988710284233093
9598,3,0.6666666666666666,0.9991250038146973
9600,1,1.0,0.9987770915031433
9602,5,1.0,0.9988630175590515
9603,4,1.0,0.9985734522342682
9607,1,0.0,0.9995085000991821
9609,1,1.0,0.9988710284233093
9611,1,0.0,0.9989526271820068
9612,3,1.0,0.9988833467165629
9614,3,0.6666666666666666,0.9985692898432413
9615,1,0.0,0.9983507394790649
9619,1,1.0,0.9858459830284119
9620,1,0.0,0.9995108842849731
9622,1,1.0,0.9985936284065247
9631,2,1.0,0.9989321827888489
9637,1,1.0,0.9841227531433105
9647,5,0.6,0.9990702629089355
9654,4,0.75,0.9986122101545334
9659,7,0.8571428571428571,0.9978190745626178
9662,1,1.0,0.9989137649536133
9663,3,1.0,0.9989177385965983
9665,4,0.75,0.9973916858434677
9671,3,1.0,0.9988649090131124
9675,1,1.0,0.9981904625892639
9678,2,1.0,0.9987800717353821
9679,4,0.75,0.9975409358739853
9691,2,0.0,0.9995049834251404
9693,6,0.8333333333333334,0.998839815457662
9705,1,1.0,0.993477463722229
9714,1,1.0,0.9985456466674805
9716,1,1.0,0.9988754391670227
9737,4,0.75,0.9984015971422195
9738,3,0.3333333333333333,0.9950559337933859
9739,2,0.5,0.9990145266056061
9740,2,0.5,0.9980896413326263
9741,5,1.0,0.9988654494285584
9772,6,0.6666666666666666,0.9964002768198649
9798,7,0.8571428571428571,0.9989805902753558
9799,5,0.8,0.9987670063972474
9800,6,1.0,0.9984399378299713
9801,3,0.0,0.9946559270222982
9802,5,0.8,0.9976380228996277
9804,3,0.6666666666666666,0.9991030295689901
9806,3,1.0,0.9986936450004578
9820,4,1.0,0.998670369386673
9824,1,0.0,0.9995118379592896
9825,8,1.0,0.9938300773501396
9826,2,0.5,0.998904287815094
9836,2,0.5,0.9965252876281738
9837,2,1.0,0.9987891614437103
9844,1,1.0,0.9985054731369019
9869,2,0.5,0.99918532371521
9870,2,1.0,0.9885610044002533
9873,2,0.5,0.9989466071128845
9880,2,1.0,0.9988384544849396
9886,2,0.0,0.9995006322860718
9889,4,1.0,0.9989088773727417
9894,2,0.5,0.9992014765739441
9896,2,0.5,0.9989734590053558
9905,2,1.0,0.9987497627735138
9909,2,1.0,0.9987029731273651
9919,4,0.75,0.9990345239639282
9928,1,1.0,0.9978341460227966
9942,3,1.0,0.9974146882692972
9944,1,1.0,0.9980043768882751
9946,4,0.75,0.9988960176706314
9955,2,0.5,0.9991715252399445
10003,5,0.6,0.9972262978553772
10020,2,1.0,0.9988949596881866
10054,1,0.0,0.969520092010498
10057,3,0.3333333333333333,0.9986436565717062
10061,3,0.3333333333333333,0.9982368350028992
10096,5,0.8,0.9987479686737061
10110,2,0.5,0.9990592002868652
10112,1,1.0,0.9988792538642883
10122,2,1.0,0.9988569021224976
10136,1,1.0,0.9989200830459595
10137,1,1.0,0.998749852180481
10138,11,0.36363636363636365,0.998780299316753
10139,2,1.0,0.9989306926727295
10141,3,1.0,0.9989193479220072
10149,1,1.0,0.9967077970504761
10153,3,0.6666666666666666,0.9990464647610983
10157,4,0.5,0.9841258376836777
10161,1,1.0,0.9989235997200012
10162,2,1.0,0.998823493719101
10163,2,0.5,0.9988020360469818
10189,2,0.5,0.9984857141971588
10191,7,1.0,0.9989238636834281
10193,6,0.8333333333333334,0.9987256129582723
10195,20,0.9,0.9984971135854721
10198,4,1.0,0.9977220594882965
10206,1,0.0,0.9990981817245483
10210,1,0.0,0.9992689490318298
10215,2,1.0,0.9986715912818909
10218,1,1.0,0.9989069700241089
10223,3,1.0,0.9988213976224264
10249,4,0.75,0.9989944100379944
10303,1,1.0,0.9987872242927551
10307,1,1.0,0.998865008354187
10315,5,1.0,0.9987430930137634
10322,2,1.0,0.9988372921943665
10327,2,0.5,0.9962064325809479
10328,2,1.0,0.9988681375980377
10329,2,0.5,0.9984126389026642
10330,2,1.0,0.9988568425178528
10331,3,0.3333333333333333,0.9989345868428549
10336,1,0.0,0.9994401335716248
10340,2,0.5,0.9960624277591705
10357,1,0.0,0.9909480214118958
10377,2,1.0,0.9988934695720673
10386,2,1.0,0.9989022612571716
10393,2,1.0,0.9988591074943542
10398,3,0.6666666666666666,0.9987212618192037
10400,1,1.0,0.9988524913787842
10402,2,0.5,0.9989356696605682
10403,2,1.0,0.9989092946052551
10404,2,1.0,0.9987441003322601
10409,3,1.0,0.9988949696222941
10414,1,1.0,0.9989151954650879
10427,2,1.0,0.9988380372524261
10428,2,1.0,0.9886307418346405
10436,1,0.0,0.9990468621253967
10437,4,1.0,0.9989115446805954
10439,6,0.5,0.999178558588028
10442,2,1.0,0.9985955059528351
10445,1,1.0,0.9988505840301514
10466,2,0.5,0.9992101788520813
10478,4,1.0,0.994978740811348
10480,1,1.0,0.9987950325012207
10493,2,0.5,0.9991121590137482
10495,3,0.0,0.9984184702237447
10501,1,0.0,0.9992538094520569
10502,1,1.0,0.997179388999939
10510,1,1.0,0.9988759160041809
10518,1,1.0,0.998815655708313
10528,3,1.0,0.9987834294637045
10530,3,0.6666666666666666,0.9990593791007996
10535,1,0.0,0.9995104074478149
10537,3,1.0,0.9975765943527222
10539,1,1.0,0.9989067316055298
10545,2,1.0,0.9987996220588684
10546,2,0.5,0.9989959597587585
10547,1,1.0,0.9989011287689209
10548,1,1.0,0.9961891770362854
10549,1,1.0,0.9988551139831543
10555,1,1.0,0.9958848357200623
10559,1,1.0,0.9989355206489563
10567,2,1.0,0.9978001415729523
10586,3,1.0,0.9965996543566386
10590,1,0.0,0.9972180128097534
10603,1,1.0,0.9988445043563843
10612,1,1.0,0.9988973140716553
10625,5,1.0,0.9988905310630798
10633,2,1.0,0.9988846778869629
10634,2,1.0,0.9978364408016205
10637,4,0.75,0.8802544176578522
10644,1,0.0,0.999035120010376
10647,1,1.0,0.9989064931869507
10658,2,0.5,0.9988487064838409
10669,5,0.8,0.9982624530792237
10673,2,1.0,0.9988639652729034
10674,3,0.6666666666666666,0.9954290986061096
10681,6,1.0,0.9989007314046224
10683,3,0.0,0.9936738014221191
10684,1,0.0,0.9995088577270508
10693,2,0.5,0.9989736378192902
10705,1,1.0,0.9989228844642639
10714,2,1.0,0.9989105463027954
10719,7,0.8571428571428571,0.9983807035854885
10731,1,1.0,0.9987645149230957
10747,4,1.0,0.9988037943840027
10764,12,0.4166666666666667,0.9975583006938299
10774,5,1.0,0.9988238930702209
10776,3,1.0,0.9983340700467428
10779,3,1.0,0.9987571636835734
10784,2,1.0,0.9969854652881622
10796,1,0.0,0.9995102882385254
10803,1,1.0,0.9980267882347107
10806,2,1.0,0.997633308172226
10830,2,1.0,0.9988945424556732
10849,1,1.0,0.9988884329795837
10858,1,1.0,0.9989045858383179
10860,3,0.6666666666666666,0.9971747597058614
10865,2,0.5,0.9992110729217529
10874,2,1.0,0.9988868832588196
10882,2,1.0,0.998881459236145
10895,1,1.0,0.9989224672317505
10907,2,1.0,0.9989038705825806
10911,1,1.0,0.9989064931869507
10948,1,0.0,0.9983968138694763
10950,1,1.0,0.9989244341850281
10990,2,0.0,0.9994877576828003
10997,1,1.0,0.9988935589790344
10998,1,1.0,0.9988896250724792
11000,2,1.0,0.9980988502502441
11003,2,1.0,0.9986709952354431
11004,2,1.0,0.9988711774349213
11005,1,1.0,0.9983003735542297
11008,1,1.0,0.998868465423584
11010,2,1.0,0.9988762438297272
11011,1,1.0,0.9769877195358276
11013,1,0.0,0.9978100657463074
11017,1,1.0,0.9987358450889587
11031,3,0.6666666666666666,0.9981898466746012
11036,4,1.0,0.9988330155611038
11040,2,1.0,0.9989026486873627
11050,1,0.0,0.9951300621032715
11062,3,0.6666666666666666,0.9990231990814209
11072,3,0.6666666666666666,0.9983530044555664
11104,4,0.75,0.999043732881546
11113,3,1.0,0.9972800811131796
11153,1,1.0,0.9988215565681458
11158,2,0.5,0.9989395141601562
11159,5,1.0,0.9981206178665161
11202,3,1.0,0.998773475488027
11216,4,1.0,0.9989093393087387
11224,2,1.0,0.9988285899162292
11228,1,0.0,0.9994581341743469
11231,3,0.6666666666666666,0.9977758725484213
11236,1,1.0,0.9988991022109985
11253,2,0.5,0.998770147562027
11257,2,1.0,0.9988272488117218
11282,2,1.0,0.9987792372703552
11287,1,1.0,0.9989252686500549
11310,1,1.0,0.9986416697502136
11314,3,0.6666666666666666,0.9989378452301025
11318,2,1.0,0.9988879859447479
11319,1,1.0,0.9988552331924438
11321,1,1.0,0.998828113079071
11324,10,0.8,0.9970864534378052
11327,2,0.5,0.99885293841362
11329,1,0.0,0.9994003772735596
11335,4,0.75,0.9950273633003235
11336,3,1.0,0.9988231857617696
11349,2,1.0,0.9988999962806702
11355,2,1.0,0.9989051818847656
11356,1,1.0,0.9989131689071655
11360,4,1.0,0.9984372705221176
11362,4,0.5,0.9989115744829178
11371,1,1.0,0.9988238215446472
11382,1,1.0,0.998857855796814
11393,3,1.0,0.9988574584325155
11395,1,1.0,0.9987686276435852
11397,3,0.3333333333333333,0.996222456296285
11411,5,0.2,0.9986485838890076
11412,2,1.0,0.9988564252853394
11418,1,0.0,0.9994933605194092
11446,1,1.0,0.9988634586334229
11448,2,1.0,0.9987963140010834
11498,4,1.0,0.9972076863050461
11499,3,0.6666666666666666,0.9977873762448629
11517,1,0.0,0.9995120763778687
11520,2,1.0,0.9989204108715057
11522,3,0.6666666666666666,0.9946442047754923
11527,3,1.0,0.9987310767173767
11529,1,1.0,0.9989339709281921
11543,1,1.0,0.9987271428108215
11544,4,1.0,0.997715413570404
11549,1,1.0,0.9988632202148438
11557,1,1.0,0.9988603591918945
11562,2,1.0,0.9988283514976501
11566,2,1.0,0.9987781345844269
11592,1,1.0,0.998779833316803
11593,1,1.0,0.9987543821334839
11601,1,1.0,0.9989206790924072
11618,1,0.0,0.9995052814483643
11621,1,1.0,0.9989288449287415
11622,4,1.0,0.9988623857498169
11631,5,0.6,0.9986743450164794
11635,1,1.0,0.9987589120864868
11639,2,0.5,0.9952105283737183
11645,1,0.0,0.979322612285614
11663,1,1.0,0.9988138675689697
11665,3,0.6666666666666666,0.9989809989929199
11674,5,0.6,0.9990116477012634
11678,3,0.3333333333333333,0.9989629586537679
11688,1,1.0,0.9988114833831787
11704,1,1.0,0.9989051818847656
11770,2,1.0,0.9989005923271179
11774,1,0.0,0.9994801878929138
11778,4,1.0,0.9988554120063782
11780,3,0.6666666666666666,0.9990783532460531
11787,4,1.0,0.9988095611333847
11808,2,0.5,0.9989161491394043
11815,2,1.0,0.9988458156585693
11816,1,1.0,0.9989118576049805
11827,1,0.0,0.999288022518158
11831,1,1.0,0.998688280582428
11843,1,1.0,0.9939547181129456
11860,1,0.0,0.9953820109367371
11873,1,1.0,0.9989094734191895
11878,3,1.0,0.9986057678858439
11881,2,1.0,0.9988003671169281
11886,2,1.0,0.9988944828510284
11929,3,0.6666666666666666,0.9990974068641663
11963,3,1.0,0.9988989233970642
11967,3,1.0,0.9988692005475363
11969,4,1.0,0.9988858103752136
11970,2,0.5,0.9991941154003143
11971,1,1.0,0.9989365935325623
11973,2,1.0,0.9988879263401031
11974,2,1.0,0.9988362193107605
11975,2,1.0,0.9988930523395538
11976,1,0.0,0.9984713196754456
11978,2,1.0,0.9988488256931305
12092,2,0.5,0.7980289161205292
12101,1,0.0,0.9971418976783752
12102,2,1.0,0.998712807893753
12104,2,1.0,0.9896357357501984
12106,4,0.75,0.9943639934062958
12110,4,1.0,0.9937511086463928
12123,2,0.0,0.999471515417099
12133,1,1.0,0.9988842606544495
12154,1,0.0,0.9995125532150269
12155,3,1.0,0.9986516038576762
12159,1,1.0,0.9960170388221741
12160,1,1.0,0.9955077171325684
12163,3,1.0,0.9988833069801331
12230,3,1.0,0.9988259474436442
12244,1,1.0,0.9987323880195618
12335,2,1.0,0.9988422691822052
12405,2,1.0,0.9989328980445862
12429,1,1.0,0.9988412261009216
12444,3,1.0,0.9989024003346761
12445,3,1.0,0.9989006916681925
12477,3,1.0,0.9988924463589987
12498,2,1.0,0.9988361597061157
12519,2,1.0,0.9933022558689117
12560,2,1.0,0.998801052570343
12596,1,1.0,0.998865008354187
12626,2,1.0,0.9987520277500153
12665,1,1.0,0.9988899827003479
13053,3,0.6666666666666666,0.9985779523849487
13183,5,1.0,0.9980728030204773
13203,1,0.0,0.9995038509368896
13223,3,1.0,0.9988702138264974
13310,2,1.0,0.9989189803600311
13342,1,1.0,0.9988871216773987
13363,4,0.75,0.9990498870611191
13448,3,0.6666666666666666,0.9989045262336731
13466,1,1.0,0.9989172220230103
13475,3,1.0,0.9960089524586996
13595,2,1.0,0.9983775615692139
13597,1,1.0,0.9988662004470825
13667,1,1.0,0.992610514163971
13685,2,0.5,0.9960730671882629
13701,1,1.0,0.9988698363304138
13804,1,1.0,0.9978637099266052
13809,3,0.6666666666666666,0.9990266561508179
13811,4,0.75,0.999044880270958
13820,1,1.0,0.9988775849342346
13885,1,1.0,0.9989137649536133
14160,6,0.6666666666666666,0.9891867240269979
14161,3,1.0,0.9978290398915609
14275,1,1.0,0.9988896250724792
14283,2,1.0,0.9988958537578583
14291,1,1.0,0.9988418221473694
14337,2,0.5,0.9990726113319397
14367,1,1.0,0.9988476037979126
14370,2,1.0,0.9983779788017273
14412,1,1.0,0.9989295601844788
14462,1,1.0,0.9988197684288025
14506,1,1.0,0.9987970590591431
14564,2,0.0,0.9994854032993317
14574,2,0.5,0.9990012645721436
14811,1,1.0,0.998916745185852
14836,3,1.0,0.9988616704940796
15037,2,1.0,0.9987264275550842
15121,3,1.0,0.9989060362180074
15144,2,1.0,0.9989023506641388
15196,6,1.0,0.9965502123037974
15472,2,1.0,0.9982458353042603
15764,1,1.0,0.9988988637924194
15765,2,1.0,0.9988886415958405
16320,4,0.75,0.9985927790403366
16614,1,1.0,0.9989131689071655
16619,1,1.0,0.9987496137619019
16859,2,1.0,0.9988823533058167
16869,5,1.0,0.998893141746521
16996,3,1.0,0.9988360404968262
17431,6,1.0,0.9987952808539072
17578,2,1.0,0.9987866878509521
17654,5,1.0,0.9988907814025879
18129,1,1.0,0.9988731741905212
18203,1,1.0,0.9988221526145935
18239,2,0.0,0.9987626373767853
18240,3,1.0,0.9986709753672282
18444,1,1.0,0.9988975524902344
18785,1,0.0,0.9964220523834229
18971,1,1.0,0.9980120658874512
19186,3,1.0,0.9964567224184672
19908,4,0.75,0.9989026933908463
19913,3,0.3333333333333333,0.9581440885861715
19959,2,1.0,0.9943299293518066
19995,4,0.5,0.9978026747703552
20156,2,0.5,0.9989830851554871
20352,2,1.0,0.9988988935947418
20504,3,0.6666666666666666,0.9990593393643697
20526,5,0.6,0.9989808201789856
20766,5,1.0,0.9966510891914367
22538,4,0.75,0.9990471005439758
22625,1,1.0,0.9988338351249695
22794,1,1.0,0.9986534118652344
22803,2,1.0,0.998471200466156
22881,2,1.0,0.9988997578620911
22947,3,0.3333333333333333,0.9988058805465698
22970,5,0.6,0.9991326689720154
23048,1,1.0,0.9899486303329468
23168,4,1.0,0.99883833527565
23210,1,1.0,0.9988441467285156
23483,3,0.3333333333333333,0.9967972238858541
23629,4,0.75,0.9990331828594208
23827,3,0.0,0.9955045382181803
24021,1,1.0,0.9987062215805054
24428,20,0.9,0.9988728106021881
24795,1,1.0,0.9915346503257751
26748,2,1.0,0.9988689720630646
27205,8,1.0,0.9979906901717186
27576,3,1.0,0.9985607067743937
27578,2,0.5,0.9990777969360352
29193,2,1.0,0.9988152980804443
30197,2,1.0,0.9987650215625763
30497,4,0.5,0.9972400367259979
31011,3,0.6666666666666666,0.9991005857785543
31174,1,0.0,0.997877836227417
32513,1,1.0,0.9988995790481567
33542,1,0.0,0.9973275661468506
34544,3,0.3333333333333333,0.9992566704750061
34584,2,1.0,0.9988992214202881
36557,13,0.8461538461538461,0.9982567246143634
36586,6,0.8333333333333334,0.998198519150416
36593,3,0.6666666666666666,0.9990427096684774
36643,8,0.375,0.9992314130067825
36647,7,0.8571428571428571,0.9959195171083722
36648,8,0.375,0.9953111559152603
36657,5,0.6,0.9975966215133667
36658,5,1.0,0.9988191366195679
36668,5,0.4,0.9992058753967286
36669,7,0.42857142857142855,0.9986314688410077
36685,4,0.75,0.9975293725728989
36955,5,1.0,0.9951677441596984
37094,2,0.5,0.9980425536632538
37135,4,0.75,0.9990186989307404
37136,5,1.0,0.9987468719482422
37137,3,1.0,0.9977865815162659
37165,10,0.9,0.9987292170524598
37233,3,1.0,0.9988500674565634
37247,2,0.5,0.7852101624011993
37686,6,0.8333333333333334,0.9989144802093506
37724,13,0.7692307692307693,0.9990067802942716
37735,4,0.75,0.9965793788433075
37799,4,1.0,0.9988734573125839
